# [검증 필요-가상코드] 모든 erp_code 는 실 ERP 코드가 아닌 PoC 가상 코드다. 운영 전환 전 ERP 마스터 추출로 교체 필수.
# [검증 필요] 세부항목 ERP 코드화 여부 미확정. erp_detail_codeable=N 이면 ERP 등록은 중공종 코드까지만 전송 + 세부는 detail_text 필드로.
jha_detail_item_id,erp_detail_code,detail_item_norm,jha_sub_type_id,erp_sub_code,sub_type_norm,jha_major_type_id,erp_major_code,row_count,erp_detail_codeable,map_status,note
DT0747,HBC-DT-0747,기초조립(기둥설치),SB129,HBC-SB-129,놀이 시설물,MJ014,HBC-MJ-014,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0748,HBC-DT-0748,데크 설치,SB129,HBC-SB-129,놀이 시설물,MJ014,HBC-MJ-014,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0749,HBC-DT-0749,스크린(난간) 설치,SB129,HBC-SB-129,놀이 시설물,MJ014,HBC-MJ-014,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0750,HBC-DT-0750,지붕 설치,SB129,HBC-SB-129,놀이 시설물,MJ014,HBC-MJ-014,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0751,HBC-DT-0751,작업종료,SB129,HBC-SB-129,놀이 시설물,MJ014,HBC-MJ-014,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0752,HBC-DT-0752,작업준비,SB130,HBC-SB-130,잔디 식재,MJ014,HBC-MJ-014,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0753,HBC-DT-0753,작업 중,SB130,HBC-SB-130,잔디 식재,MJ014,HBC-MJ-014,6,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0754,HBC-DT-0754,작업 종료 및 정리정돈,SB130,HBC-SB-130,잔디 식재,MJ014,HBC-MJ-014,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0755,HBC-DT-0755,자재하차 및 운반,SB131,HBC-SB-131,보도블럭,MJ014,HBC-MJ-014,6,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0756,HBC-DT-0756,블럭포장,SB131,HBC-SB-131,보도블럭,MJ014,HBC-MJ-014,6,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0757,HBC-DT-0757,작업종료 후 정리정돈,SB131,HBC-SB-131,보도블럭,MJ014,HBC-MJ-014,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0758,HBC-DT-0758,공구/자재 준비,SB132,HBC-SB-132,RACE WAY,MJ015,HBC-MJ-015,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0759,HBC-DT-0759,위치 마킹 및 앙카,SB132,HBC-SB-132,RACE WAY,MJ015,HBC-MJ-015,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0760,HBC-DT-0760,RACE WAY 설치,SB132,HBC-SB-132,RACE WAY,MJ015,HBC-MJ-015,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0761,HBC-DT-0761,전등 기구 설치작업,SB132,HBC-SB-132,RACE WAY,MJ015,HBC-MJ-015,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0762,HBC-DT-0762,WIRE 결선,SB132,HBC-SB-132,RACE WAY,MJ015,HBC-MJ-015,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0763,HBC-DT-0763,RACE WAY COVER 설치,SB132,HBC-SB-132,RACE WAY,MJ015,HBC-MJ-015,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0764,HBC-DT-0764,자재 반입 및 운반/적재,SB133,HBC-SB-133,케이블 트레이,MJ015,HBC-MJ-015,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0765,HBC-DT-0765,HANGER 제작 및 가공,SB133,HBC-SB-133,케이블 트레이,MJ015,HBC-MJ-015,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0766,HBC-DT-0766,ANCHOR 천공 및 HANGER 설치,SB133,HBC-SB-133,케이블 트레이,MJ015,HBC-MJ-015,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0767,HBC-DT-0767,CABLE TRAY 설치,SB133,HBC-SB-133,케이블 트레이,MJ015,HBC-MJ-015,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0768,HBC-DT-0768,작업종료,SB133,HBC-SB-133,케이블 트레이,MJ015,HBC-MJ-015,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0769,HBC-DT-0769,자재 입고 및 적재,SB134,HBC-SB-134,BUS DUCT,MJ015,HBC-MJ-015,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0770,HBC-DT-0770,BUS DUCT 이동,SB134,HBC-SB-134,BUS DUCT,MJ015,HBC-MJ-015,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0771,HBC-DT-0771,ANCHOR 천공 및 HANGER 설치,SB134,HBC-SB-134,BUS DUCT,MJ015,HBC-MJ-015,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0772,HBC-DT-0772,BUS DUCT 조립,SB134,HBC-SB-134,BUS DUCT,MJ015,HBC-MJ-015,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0773,HBC-DT-0773,BUS DUCT 양중,SB134,HBC-SB-134,BUS DUCT,MJ015,HBC-MJ-015,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0774,HBC-DT-0774,BUS DUCT 설치,SB134,HBC-SB-134,BUS DUCT,MJ015,HBC-MJ-015,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0775,HBC-DT-0775,자재 입고,SB135,HBC-SB-135,전등 설비,MJ015,HBC-MJ-015,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0776,HBC-DT-0776,자재 양중,SB135,HBC-SB-135,전등 설비,MJ015,HBC-MJ-015,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0777,HBC-DT-0777,슬라브 및 벽체 BOX 취부,SB135,HBC-SB-135,전등 설비,MJ015,HBC-MJ-015,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0778,HBC-DT-0778,슬라브 및 벽체 매입 배관,SB135,HBC-SB-135,전등 설비,MJ015,HBC-MJ-015,4,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0779,HBC-DT-0779,자재 입고,SB136,HBC-SB-136,피뢰침,MJ015,HBC-MJ-015,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0780,HBC-DT-0780,자재 양중,SB136,HBC-SB-136,피뢰침,MJ015,HBC-MJ-015,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0781,HBC-DT-0781,슬라브 및 벽체 BOX 취부,SB136,HBC-SB-136,피뢰침,MJ015,HBC-MJ-015,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0782,HBC-DT-0782,슬라브 및 벽체 매입 배관,SB136,HBC-SB-136,피뢰침,MJ015,HBC-MJ-015,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0783,HBC-DT-0783,자재 입고 및 운반,SB137,HBC-SB-137,외등 설치,MJ015,HBC-MJ-015,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0784,HBC-DT-0784,터파기,SB137,HBC-SB-137,외등 설치,MJ015,HBC-MJ-015,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0785,HBC-DT-0785,가로등 기초 설치,SB137,HBC-SB-137,외등 설치,MJ015,HBC-MJ-015,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0786,HBC-DT-0786,배관 및 입선,SB137,HBC-SB-137,외등 설치,MJ015,HBC-MJ-015,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0787,HBC-DT-0787,가로등 설치 및 단말결선,SB137,HBC-SB-137,외등 설치,MJ015,HBC-MJ-015,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0788,HBC-DT-0788,작업준비,SB138,HBC-SB-138,케이블 철거,MJ015,HBC-MJ-015,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0789,HBC-DT-0789,CABLE 철거 루트 확인 및 스티커 부착,SB138,HBC-SB-138,케이블 철거,MJ015,HBC-MJ-015,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0790,HBC-DT-0790,케이블 절단 및 철거,SB138,HBC-SB-138,케이블 철거,MJ015,HBC-MJ-015,4,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0791,HBC-DT-0791,케이블 반출,SB138,HBC-SB-138,케이블 철거,MJ015,HBC-MJ-015,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0792,HBC-DT-0792,작업장 정리정돈,SB138,HBC-SB-138,케이블 철거,MJ015,HBC-MJ-015,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0793,HBC-DT-0793,행거 및 PIPE 설치,SB139,HBC-SB-139,자동화재탐지 설비,MJ015,HBC-MJ-015,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0794,HBC-DT-0794,배관작업,SB139,HBC-SB-139,자동화재탐지 설비,MJ015,HBC-MJ-015,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0795,HBC-DT-0795,배선 작업,SB139,HBC-SB-139,자동화재탐지 설비,MJ015,HBC-MJ-015,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0796,HBC-DT-0796,"소화전, 중계기함 결선작업",SB139,HBC-SB-139,자동화재탐지 설비,MJ015,HBC-MJ-015,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0797,HBC-DT-0797,감지기 설치,SB139,HBC-SB-139,자동화재탐지 설비,MJ015,HBC-MJ-015,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0798,HBC-DT-0798,행거 및 PIPE 설치,SB140,HBC-SB-140,유도등 설비,MJ015,HBC-MJ-015,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0799,HBC-DT-0799,배관작업,SB140,HBC-SB-140,유도등 설비,MJ015,HBC-MJ-015,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0800,HBC-DT-0800,배선 및 유도등 결선작업,SB140,HBC-SB-140,유도등 설비,MJ015,HBC-MJ-015,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0801,HBC-DT-0801,피난구 및 유도등 취부,SB140,HBC-SB-140,유도등 설비,MJ015,HBC-MJ-015,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0802,HBC-DT-0802,정리정돈,SB140,HBC-SB-140,유도등 설비,MJ015,HBC-MJ-015,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0803,HBC-DT-0803,작업전 TBM,SB141,HBC-SB-141,무선통신설비,MJ015,HBC-MJ-015,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0804,HBC-DT-0804,케이블 포설,SB141,HBC-SB-141,무선통신설비,MJ015,HBC-MJ-015,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0805,HBC-DT-0805,접속단자 분배기설치,SB141,HBC-SB-141,무선통신설비,MJ015,HBC-MJ-015,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0806,HBC-DT-0806,증폭기 설치 및 결선,SB141,HBC-SB-141,무선통신설비,MJ015,HBC-MJ-015,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0807,HBC-DT-0807,정리정돈,SB141,HBC-SB-141,무선통신설비,MJ015,HBC-MJ-015,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0808,HBC-DT-0808,자재 반입 및 트레이 배선,SB142,HBC-SB-142,CCTV 설비 공사,MJ015,HBC-MJ-015,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0809,HBC-DT-0809,배관입선 및 카메라폴 설치,SB142,HBC-SB-142,CCTV 설비 공사,MJ015,HBC-MJ-015,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0810,HBC-DT-0810,카메라 설치,SB142,HBC-SB-142,CCTV 설비 공사,MJ015,HBC-MJ-015,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0811,HBC-DT-0811,카메라 테스트,SB142,HBC-SB-142,CCTV 설비 공사,MJ015,HBC-MJ-015,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0812,HBC-DT-0812,정리정돈,SB142,HBC-SB-142,CCTV 설비 공사,MJ015,HBC-MJ-015,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0813,HBC-DT-0813,자재 반입,SB143,HBC-SB-143,엘리베이터 공사,MJ015,HBC-MJ-015,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0814,HBC-DT-0814,HOOK 설치 상태 확인,SB143,HBC-SB-143,엘리베이터 공사,MJ015,HBC-MJ-015,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0815,HBC-DT-0815,자재양중,SB143,HBC-SB-143,엘리베이터 공사,MJ015,HBC-MJ-015,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0816,HBC-DT-0816,형판 설치,SB143,HBC-SB-143,엘리베이터 공사,MJ015,HBC-MJ-015,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0817,HBC-DT-0817,기계실 형판 작업,SB143,HBC-SB-143,엘리베이터 공사,MJ015,HBC-MJ-015,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0818,HBC-DT-0818,셋팅후 피아노선 구멍뚫기 및 피아노선 내리기,SB143,HBC-SB-143,엘리베이터 공사,MJ015,HBC-MJ-015,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0819,HBC-DT-0819,하부 형판 작업,SB143,HBC-SB-143,엘리베이터 공사,MJ015,HBC-MJ-015,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0820,HBC-DT-0820,기계실 작업_MOTOR 양중,SB143,HBC-SB-143,엘리베이터 공사,MJ015,HBC-MJ-015,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0821,HBC-DT-0821,기계대/권상기 설치,SB143,HBC-SB-143,엘리베이터 공사,MJ015,HBC-MJ-015,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0822,HBC-DT-0822,CP 설치 및 기계실 덕트설치,SB143,HBC-SB-143,엘리베이터 공사,MJ015,HBC-MJ-015,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0823,HBC-DT-0823,"기초 레일, 체대, 버퍼대 설치",SB143,HBC-SB-143,엘리베이터 공사,MJ015,HBC-MJ-015,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0824,HBC-DT-0824,하부 프레임 조립,SB143,HBC-SB-143,엘리베이터 공사,MJ015,HBC-MJ-015,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0825,HBC-DT-0825,카프레임 조립,SB143,HBC-SB-143,엘리베이터 공사,MJ015,HBC-MJ-015,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0826,HBC-DT-0826,천정 설치,SB143,HBC-SB-143,엘리베이터 공사,MJ015,HBC-MJ-015,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0827,HBC-DT-0827,ROPE 및 RAIL 설치,SB143,HBC-SB-143,엘리베이터 공사,MJ015,HBC-MJ-015,5,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0828,HBC-DT-0828,RAIL 설치 작업,SB143,HBC-SB-143,엘리베이터 공사,MJ015,HBC-MJ-015,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0829,HBC-DT-0829,"출입구 및 판넬, 승강 SILL 설치",SB143,HBC-SB-143,엘리베이터 공사,MJ015,HBC-MJ-015,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0830,HBC-DT-0830,JAMB 설치,SB143,HBC-SB-143,엘리베이터 공사,MJ015,HBC-MJ-015,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0831,HBC-DT-0831,출입구 행거 설치,SB143,HBC-SB-143,엘리베이터 공사,MJ015,HBC-MJ-015,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0832,HBC-DT-0832,카 판넬 작업,SB143,HBC-SB-143,엘리베이터 공사,MJ015,HBC-MJ-015,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0833,HBC-DT-0833,시운전 작업,SB143,HBC-SB-143,엘리베이터 공사,MJ015,HBC-MJ-015,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0834,HBC-DT-0834,내부 마무리 작업,SB143,HBC-SB-143,엘리베이터 공사,MJ015,HBC-MJ-015,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0835,HBC-DT-0835,자재반입 및 작업 준비 자재 반입,SB144,HBC-SB-144,에스컬레이터 공사,MJ015,HBC-MJ-015,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0836,HBC-DT-0836,Base Plate 설치,SB144,HBC-SB-144,에스컬레이터 공사,MJ015,HBC-MJ-015,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0837,HBC-DT-0837,트러스 반입/양중,SB144,HBC-SB-144,에스컬레이터 공사,MJ015,HBC-MJ-015,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0838,HBC-DT-0838,트러스 심출/고정,SB144,HBC-SB-144,에스컬레이터 공사,MJ015,HBC-MJ-015,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0839,HBC-DT-0839,"레일,스텝체인 연결/ 배결선",SB144,HBC-SB-144,에스컬레이터 공사,MJ015,HBC-MJ-015,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0840,HBC-DT-0840,"Glass Holder 심출  기구대, Newel 심출/조립",SB144,HBC-SB-144,에스컬레이터 공사,MJ015,HBC-MJ-015,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0841,HBC-DT-0841,Out Deck 조립,SB144,HBC-SB-144,에스컬레이터 공사,MJ015,HBC-MJ-015,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0842,HBC-DT-0842,Glass 조립/심출,SB144,HBC-SB-144,에스컬레이터 공사,MJ015,HBC-MJ-015,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0843,HBC-DT-0843,"스커드 가드 조립  Inner Deck, 핸드레일 조립",SB144,HBC-SB-144,에스컬레이터 공사,MJ015,HBC-MJ-015,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0844,HBC-DT-0844,시운전 조정,SB144,HBC-SB-144,에스컬레이터 공사,MJ015,HBC-MJ-015,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0845,HBC-DT-0845,인테리어 판넬 설치,SB144,HBC-SB-144,에스컬레이터 공사,MJ015,HBC-MJ-015,3,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0846,HBC-DT-0846,청소 및 보양,SB144,HBC-SB-144,에스컬레이터 공사,MJ015,HBC-MJ-015,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0847,HBC-DT-0847,조명 설치,SB145,HBC-SB-145,세대 조명,MJ015,HBC-MJ-015,5,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0848,HBC-DT-0848,자재 반입,SB145,HBC-SB-145,세대 조명,MJ015,HBC-MJ-015,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0849,HBC-DT-0849,자재 반입 및 준비,SB146,HBC-SB-146,태양광,MJ015,HBC-MJ-015,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0850,HBC-DT-0850,구조물 설치,SB146,HBC-SB-146,태양광,MJ015,HBC-MJ-015,1,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0851,HBC-DT-0851,판넬 설치,SB146,HBC-SB-146,태양광,MJ015,HBC-MJ-015,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0852,HBC-DT-0852,모듈 설치,SB146,HBC-SB-146,태양광,MJ015,HBC-MJ-015,5,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
DT0853,HBC-DT-0853,인버터 설치,SB146,HBC-SB-146,태양광,MJ015,HBC-MJ-015,2,PENDING_VERIFY,PENDING_VERIFY,복합키 기반 내부코드. ERP 미코드화 시 중공종까지만 등록
